time;SamplingFrequency;ECG
0.44201;1000;461
0.44301;1000;455
0.44401;1000;455
0.44501;1000;455
0.44601;1000;456
0.44701;1000;459
0.44801;1000;464
0.44901;1000;465
0.45001;1000;464
0.45101;1000;456
0.45201;1000;458
0.45301;1000;459
0.45401;1000;460
0.45501;1000;461
0.45601;1000;462
0.45701;1000;462
0.45801;1000;460
0.45901;1000;454
0.46001;1000;450
0.46101;1000;450
0.46201;1000;447
0.46301;1000;441
0.46401;1000;438
0.46501;1000;438
0.46601;1000;441
0.46701;1000;436
0.46801;1000;431
0.46901;1000;431
0.47001;1000;434
0.47101;1000;438
0.47201;1000;447
0.47301;1000;459
0.47401;1000;466
0.47501;1000;472
0.47601;1000;474
0.47701;1000;472
0.47801;1000;468
0.47901;1000;470
0.48001;1000;471
0.48101;1000;473
0.48201;1000;471
0.48301;1000;467
0.48401;1000;464
0.48501;1000;463
0.48601;1000;463
0.48701;1000;464
0.48801;1000;467
0.48901;1000;472
0.49001;1000;480
0.49101;1000;482
0.49201;1000;480
0.49301;1000;475
0.49401;1000;476
0.49501;1000;477
0.49601;1000;478
0.49701;1000;474
0.49801;1000;472
0.49901;1000;469
0.50001;1000;464
0.50101;1000;461
0.50201;1000;460
0.50301;1000;458
0.50401;1000;463
0.50501;1000;471
0.50601;1000;470
0.50701;1000;465
0.50801;1000;464
0.50901;1000;466
0.51001;1000;472
0.51101;1000;468
0.51201;1000;460
0.51301;1000;462
0.51401;1000;466
0.51501;1000;475
0.51601;1000;475
0.51701;1000;467
0.51801;1000;468
0.51901;1000;470
0.52001;1000;476
0.52101;1000;487
0.52201;1000;497
0.52301;1000;501
0.52401;1000;497
0.52501;1000;485
0.52601;1000;489
0.52701;1000;495
0.52801;1000;493
0.52901;1000;486
0.53001;1000;486
0.53101;1000;487
0.53201;1000;490
0.53301;1000;488
0.53401;1000;490
0.53501;1000;496
0.53601;1000;498
0.53701;1000;505
0.53801;1000;499
0.53901;1000;495
0.54001;1000;494
0.54101;1000;493
0.54201;1000;497
0.54301;1000;502
0.54401;1000;492
0.54501;1000;481
0.54601;1000;474
0.54701;1000;469
0.54801;1000;471
0.54901;1000;472
0.55001;1000;476
0.55101;1000;480
0.55201;1000;469
0.55301;1000;454
0.55401;1000;448
0.55501;1000;445
0.55601;1000;448
0.55701;1000;450
0.55801;1000;452
0.55901;1000;456
0.56001;1000;469
0.56101;1000;486
0.56201;1000;507
0.56301;1000;515
0.56401;1000;515
0.56501;1000;519
0.56601;1000;519
0.56701;1000;515
0.56801;1000;507
0.56901;1000;504
0.57001;1000;510
0.57101;1000;515
0.57201;1000;523
0.57301;1000;519
0.57401;1000;510
0.57501;1000;505
0.57601;1000;512
0.57701;1000;517
0.57801;1000;514
0.57901;1000;514
0.58001;1000;513
0.58101;1000;503
0.58201;1000;499
0.58301;1000;497
0.58401;1000;491
0.58501;1000;486
0.58601;1000;489
0.58701;1000;488
0.58801;1000;496
0.58901;1000;507
0.59001;1000;527
0.59101;1000;535
0.59201;1000;532
0.59301;1000;516
0.59401;1000;499
0.59501;1000;492
0.59601;1000;487
0.59701;1000;487
0.59801;1000;501
0.59901;1000;513
0.60002;1000;512
0.60102;1000;500
0.60202;1000;492
0.60302;1000;493
0.60402;1000;495
0.60502;1000;497
0.60602;1000;497
0.60702;1000;498
0.60802;1000;497
0.60902;1000;496
0.61002;1000;499
0.61102;1000;502
0.61202;1000;507
0.61302;1000;512
0.61402;1000;512
0.61502;1000;505
0.61602;1000;505
0.61702;1000;511
0.61802;1000;505
0.61902;1000;507
0.62002;1000;505
0.62102;1000;496
0.62202;1000;487
0.62302;1000;480
0.62402;1000;473
0.62502;1000;475
0.62602;1000;476
0.62702;1000;476
0.62802;1000;477
0.62902;1000;477
0.63002;1000;481
0.63102;1000;485
0.63202;1000;489
0.63302;1000;495
0.63402;1000;491
0.63502;1000;485
0.63602;1000;480
0.63702;1000;479
0.63802;1000;492
0.63902;1000;502
0.64002;1000;506
0.64102;1000;508
0.64202;1000;512
0.64302;1000;504
0.64402;1000;504
0.64502;1000;510
0.64602;1000;514
0.64702;1000;519
0.64802;1000;520
0.64902;1000;519
0.65002;1000;512
0.65102;1000;507
0.65202;1000;504
0.65302;1000;497
0.65402;1000;499
0.65502;1000;495
0.65602;1000;498
0.65702;1000;500
0.65802;1000;496
0.65902;1000;490
0.66002;1000;487
0.66102;1000;494
0.66202;1000;497
0.66302;1000;497
0.66402;1000;495
0.66502;1000;486
0.66602;1000;480
0.66702;1000;477
0.66802;1000;483
0.66902;1000;502
0.67002;1000;521
0.67102;1000;537
0.67202;1000;541
0.67302;1000;539
0.67402;1000;521
0.67502;1000;506
0.67602;1000;506
0.67702;1000;514
0.67802;1000;512
0.67902;1000;511
0.68002;1000;510
0.68102;1000;502
0.68202;1000;496
0.68302;1000;507
0.68402;1000;518
0.68502;1000;516
0.68602;1000;512
0.68702;1000;510
0.68802;1000;512
0.68902;1000;509
0.69002;1000;501
0.69102;1000;498
0.69202;1000;505
0.69302;1000;512
0.69402;1000;504
0.69502;1000;494
0.69602;1000;496
0.69702;1000;497
0.69802;1000;494
0.69902;1000;496
0.70002;1000;504
0.70102;1000;506
0.70202;1000;502
0.70302;1000;494
0.70402;1000;485
0.70502;1000;473
0.70602;1000;466
0.70702;1000;472
0.70802;1000;488
0.70902;1000;504
0.71002;1000;515
0.71102;1000;525
0.71202;1000;532
0.71302;1000;543
0.71402;1000;561
0.71502;1000;575
0.71602;1000;570
0.71702;1000;556
0.71802;1000;543
0.71902;1000;530
0.72002;1000;520
0.72102;1000;524
0.72202;1000;525
0.72302;1000;523
0.72402;1000;528
0.72502;1000;525
0.72602;1000;519
0.72702;1000;512
0.72802;1000;514
0.72902;1000;518
0.73002;1000;522
0.73102;1000;518
0.73202;1000;510
0.73302;1000;511
0.73402;1000;523
0.73502;1000;531
0.73602;1000;525
0.73702;1000;523
0.73802;1000;524
0.73902;1000;519
0.74002;1000;512
0.74102;1000;507
0.74202;1000;509
0.74302;1000;512
0.74402;1000;510
0.74502;1000;503
0.74602;1000;503
0.74702;1000;496
0.74802;1000;485
0.74902;1000;482
0.75002;1000;496
0.75102;1000;508
0.75202;1000;516
0.75302;1000;519
0.75402;1000;505
0.75502;1000;504
0.75602;1000;501
0.75702;1000;500
0.75802;1000;505
0.75902;1000;512
0.76002;1000;509
0.76102;1000;498
0.76202;1000;481
0.76302;1000;473
0.76402;1000;470
0.76502;1000;471
0.76602;1000;486
0.76702;1000;495
0.76802;1000;508
0.76902;1000;529
0.77002;1000;539
0.77102;1000;542
0.77202;1000;539
0.77302;1000;530
0.77402;1000;518
0.77502;1000;523
0.77602;1000;530
0.77702;1000;528
0.77802;1000;519
0.77902;1000;508
0.78002;1000;498
0.78102;1000;493
0.78202;1000;492
0.78302;1000;493
0.78402;1000;493
0.78502;1000;498
0.78602;1000;492
0.78702;1000;483
0.78802;1000;478
0.78902;1000;480
0.79002;1000;500
0.79102;1000;524
0.79202;1000;530
0.79302;1000;523
0.79402;1000;512
0.79502;1000;507
0.79602;1000;508
0.79702;1000;510
0.79802;1000;514
0.79902;1000;518
0.80002;1000;525
0.80102;1000;523
0.80202;1000;521
0.80302;1000;517
0.80402;1000;518
0.80502;1000;511
0.80602;1000;498
0.80702;1000;497
0.80802;1000;499
0.80902;1000;504
0.81002;1000;502
0.81102;1000;505
0.81202;1000;514
0.81302;1000;510
0.81402;1000;499
0.81502;1000;486
0.81602;1000;475
0.81702;1000;477
0.81802;1000;492
0.81902;1000;493
0.82002;1000;488
0.82102;1000;492
0.82202;1000;486
0.82302;1000;481
0.82402;1000;490
0.82502;1000;508
0.82602;1000;525
0.82702;1000;533
0.82802;1000;532
0.82902;1000;534
0.83002;1000;531
0.83102;1000;527
0.83202;1000;525
0.83302;1000;526
0.83402;1000;519
0.83502;1000;529
0.83602;1000;540
0.83702;1000;538
0.83802;1000;540
0.83902;1000;531
0.84002;1000;518
0.84102;1000;511
0.84202;1000;504
0.84302;1000;496
0.84402;1000;489
0.84502;1000;476
0.84602;1000;473
0.84702;1000;479
0.84802;1000;477
0.84902;1000;486
0.85002;1000;506
0.85102;1000;507
0.85202;1000;513
0.85302;1000;513
0.85402;1000;508
0.85502;1000;508
0.85602;1000;504
0.85702;1000;502
0.85802;1000;505
0.85902;1000;510
0.86002;1000;511
0.86102;1000;511
0.86202;1000;515
0.86302;1000;518
0.86402;1000;531
0.86502;1000;548
0.86602;1000;548
0.86702;1000;550
0.86802;1000;556
0.86902;1000;561
0.87002;1000;581
0.87102;1000;607
0.87202;1000;615
0.87302;1000;624
0.87402;1000;627
0.87502;1000;633
0.87602;1000;631
0.87702;1000;626
0.87802;1000;630
0.87902;1000;637
0.88002;1000;636
0.88102;1000;631
0.88202;1000;636
0.88302;1000;642
0.88402;1000;646
0.88502;1000;646
0.88602;1000;637
0.88702;1000;612
0.88802;1000;583
