time;SamplingFrequency;Pulse
32.066;1000;518
32.067;1000;516
32.068;1000;515
32.069;1000;517
32.07;1000;516
32.071;1000;516
32.072;1000;515
32.073;1000;514
32.074;1000;514
32.075;1000;516
32.076;1000;516
32.077;1000;517
32.078;1000;514
32.079;1000;516
32.08;1000;516
32.081;1000;515
32.082;1000;517
32.083;1000;515
32.084;1000;516
32.085;1000;516
32.086;1000;517
32.087;1000;518
32.088;1000;515
32.089;1000;516
32.09;1000;517
32.091;1000;517
32.092;1000;516
32.093;1000;515
32.094;1000;518
32.095;1000;517
32.096;1000;514
32.097;1000;517
32.098;1000;514
32.099;1000;516
32.1;1000;513
32.101;1000;517
32.102;1000;517
32.103;1000;514
32.104;1000;518
32.105;1000;517
32.106;1000;516
32.107;1000;516
32.108;1000;514
32.109;1000;516
32.11;1000;516
32.111;1000;516
32.112;1000;515
32.113;1000;515
32.114;1000;518
32.115;1000;513
32.116;1000;517
32.117;1000;517
32.118;1000;514
32.119;1000;516
32.12;1000;517
32.121;1000;516
32.122;1000;516
32.123;1000;515
32.124;1000;514
32.125;1000;519
32.126;1000;515
32.127;1000;517
32.128;1000;515
32.129;1000;516
32.13;1000;517
32.131;1000;518
32.132;1000;516
32.133;1000;515
32.134;1000;517
32.135;1000;518
32.136;1000;515
32.137;1000;514
32.138;1000;513
32.139;1000;513
32.14;1000;516
32.141;1000;514
32.142;1000;514
32.143;1000;518
32.144;1000;516
32.145;1000;516
32.146;1000;517
32.147;1000;517
32.148;1000;514
32.149;1000;515
32.15;1000;515
32.151;1000;515
32.152;1000;517
32.153;1000;513
32.154;1000;516
32.155;1000;516
32.156;1000;514
32.157;1000;513
32.158;1000;513
32.159;1000;516
32.16;1000;513
32.161;1000;513
32.162;1000;513
32.163;1000;512
32.164;1000;514
32.165;1000;516
32.166;1000;513
32.167;1000;512
32.168;1000;512
32.169;1000;515
32.17;1000;510
32.171;1000;515
32.172;1000;513
32.173;1000;512
32.174;1000;513
32.175;1000;514
32.176;1000;513
32.177;1000;512
32.178;1000;511
32.179;1000;515
32.18;1000;513
32.181;1000;511
32.182;1000;512
32.183;1000;510
32.184;1000;513
32.185;1000;511
32.186;1000;515
32.187;1000;512
32.188;1000;511
32.189;1000;515
32.19;1000;511
32.191;1000;515
32.192;1000;512
32.193;1000;513
32.194;1000;514
32.195;1000;514
32.196;1000;514
32.197;1000;514
32.198;1000;512
32.199;1000;512
32.2;1000;515
32.201;1000;514
32.202;1000;516
32.203;1000;512
32.204;1000;515
32.205;1000;515
32.206;1000;516
32.207;1000;515
32.208;1000;513
32.209;1000;514
32.21;1000;518
32.211;1000;514
32.212;1000;517
32.213;1000;514
32.214;1000;516
32.215;1000;517
32.216;1000;516
32.217;1000;516
32.218;1000;515
32.219;1000;516
32.22;1000;518
32.221;1000;515
32.222;1000;515
32.223;1000;513
32.224;1000;515
32.225;1000;513
32.226;1000;518
32.227;1000;518
32.228;1000;515
32.229;1000;515
32.23;1000;518
32.231;1000;517
32.232;1000;518
32.233;1000;516
32.234;1000;516
32.235;1000;517
32.236;1000;518
32.237;1000;516
32.238;1000;515
32.239;1000;517
32.24;1000;518
32.241;1000;517
32.242;1000;516
32.243;1000;516
32.244;1000;515
32.245;1000;518
32.246;1000;517
32.247;1000;519
32.248;1000;516
32.249;1000;518
32.25;1000;519
32.251;1000;518
32.252;1000;519
32.253;1000;516
32.254;1000;518
32.255;1000;519
32.256;1000;519
32.257;1000;519
32.258;1000;517
32.259;1000;519
32.26;1000;519
32.261;1000;519
32.262;1000;521
32.263;1000;518
32.264;1000;520
32.265;1000;520
32.266;1000;520
32.267;1000;520
32.268;1000;524
32.269;1000;522
32.27;1000;519
32.271;1000;522
32.272;1000;524
32.273;1000;520
32.274;1000;523
32.275;1000;523
32.276;1000;523
32.277;1000;524
32.278;1000;521
32.279;1000;523
32.28;1000;524
32.281;1000;524
32.282;1000;524
32.283;1000;522
32.284;1000;525
32.285;1000;524
32.286;1000;522
32.287;1000;524
32.288;1000;522
32.289;1000;525
32.29;1000;525
32.291;1000;525
32.292;1000;526
32.293;1000;523
32.294;1000;524
32.295;1000;528
32.296;1000;524
32.297;1000;525
32.298;1000;526
32.299;1000;527
32.3;1000;527
32.301;1000;527
32.302;1000;528
32.303;1000;525
32.304;1000;527
32.305;1000;528
32.306;1000;528
32.307;1000;528
32.308;1000;527
32.309;1000;529
32.31;1000;529
32.311;1000;528
32.312;1000;531
32.313;1000;529
32.314;1000;528
32.315;1000;529
32.316;1000;532
32.317;1000;531
32.318;1000;528
32.319;1000;531
32.32;1000;531
32.321;1000;531
32.322;1000;532
32.323;1000;529
32.324;1000;531
32.325;1000;532
32.326;1000;531
32.327;1000;532
32.328;1000;531
32.329;1000;532
32.33;1000;531
32.331;1000;535
32.332;1000;533
32.333;1000;533
32.334;1000;531
32.335;1000;534
32.336;1000;533
32.337;1000;535
32.338;1000;532
32.339;1000;534
32.34;1000;534
32.341;1000;534
32.342;1000;533
32.343;1000;531
32.344;1000;534
32.345;1000;534
32.346;1000;533
32.347;1000;533
32.348;1000;532
32.349;1000;531
32.35;1000;536
32.351;1000;531
32.352;1000;533
32.353;1000;530
32.354;1000;532
32.355;1000;532
32.356;1000;533
32.357;1000;531
32.358;1000;529
32.359;1000;529
32.36;1000;533
32.361;1000;530
32.362;1000;529
32.363;1000;529
32.364;1000;530
32.365;1000;531
32.366;1000;529
32.367;1000;529
32.368;1000;527
32.369;1000;529
32.37;1000;527
32.371;1000;531
32.372;1000;529
32.373;1000;527
32.374;1000;528
32.375;1000;528
32.376;1000;528
32.377;1000;528
32.378;1000;525
32.379;1000;528
32.38;1000;524
32.381;1000;527
32.382;1000;526
32.383;1000;524
32.384;1000;526
32.385;1000;526
32.386;1000;526
32.387;1000;526
32.388;1000;523
32.389;1000;524
32.39;1000;525
32.391;1000;524
32.392;1000;523
32.393;1000;521
32.394;1000;524
32.395;1000;519
32.396;1000;524
32.397;1000;521
32.398;1000;522
32.399;1000;520
32.4;1000;522
32.401;1000;519
32.402;1000;520
32.403;1000;520
32.404;1000;520
32.405;1000;520
32.406;1000;519
32.407;1000;520
32.408;1000;516
32.409;1000;518
32.41;1000;518
32.411;1000;518
32.412;1000;518
32.413;1000;515
32.414;1000;519
32.415;1000;518
32.416;1000;514
32.417;1000;517
32.418;1000;513
32.419;1000;515
32.42;1000;512
32.421;1000;516
32.422;1000;515
32.423;1000;512
32.424;1000;515
32.425;1000;514
32.426;1000;513
32.427;1000;512
32.428;1000;511
32.429;1000;512
32.43;1000;513
32.431;1000;512
32.432;1000;512
32.433;1000;511
32.434;1000;513
32.435;1000;511
32.436;1000;509
32.437;1000;509
32.438;1000;508
32.439;1000;510
32.44;1000;508
32.441;1000;512
32.442;1000;509
32.443;1000;512
32.444;1000;511
32.445;1000;511
32.446;1000;511
32.447;1000;510
32.448;1000;507
32.449;1000;509
32.45;1000;510
32.451;1000;510
32.452;1000;509
32.453;1000;508
32.454;1000;510
32.455;1000;510
32.456;1000;509
32.457;1000;508
32.458;1000;506
32.459;1000;507
32.46;1000;510
32.461;1000;508
32.462;1000;508
32.463;1000;511
32.464;1000;511
32.465;1000;508
32.466;1000;509
32.467;1000;509
32.468;1000;506
32.469;1000;508
32.47;1000;508
32.471;1000;508
32.472;1000;508
32.473;1000;506
32.474;1000;509
32.475;1000;509
32.476;1000;508
32.477;1000;507
32.478;1000;506
32.479;1000;508
32.48;1000;505
32.481;1000;509
32.482;1000;508
32.483;1000;505
32.484;1000;506
32.485;1000;509
32.486;1000;508
32.487;1000;508
32.488;1000;507
32.489;1000;510
32.49;1000;508
32.491;1000;508
32.492;1000;508
32.493;1000;507
32.494;1000;509
32.495;1000;510
32.496;1000;509
32.497;1000;508
32.498;1000;507
32.499;1000;507
32.5;1000;511
32.501;1000;508
32.502;1000;510
32.503;1000;507
32.504;1000;510
32.505;1000;511
32.506;1000;510
32.507;1000;510
32.508;1000;508
32.509;1000;509
32.51;1000;513
32.511;1000;510
32.512;1000;512
32.513;1000;509
32.514;1000;511
32.515;1000;512
32.516;1000;512
32.517;1000;511
32.518;1000;510
32.519;1000;511
32.52;1000;515
32.521;1000;512
32.522;1000;512
32.523;1000;513
32.524;1000;513
32.525;1000;513
32.526;1000;514
32.527;1000;515
32.528;1000;512
32.529;1000;514
32.53;1000;515
32.531;1000;514
32.532;1000;515
32.533;1000;513
32.534;1000;516
32.535;1000;516
32.536;1000;516
32.537;1000;517
32.538;1000;514
32.539;1000;515
32.54;1000;519
32.541;1000;516
32.542;1000;518
32.543;1000;515
32.544;1000;516
32.545;1000;518
32.546;1000;517
32.547;1000;517
32.548;1000;515
32.549;1000;518
32.55;1000;519
32.551;1000;517
32.552;1000;516
32.553;1000;515
32.554;1000;515
32.555;1000;518
32.556;1000;516
32.557;1000;519
32.558;1000;516
32.559;1000;518
32.56;1000;516
32.561;1000;520
32.562;1000;519
32.563;1000;516
32.564;1000;519
32.565;1000;519
32.566;1000;519
32.567;1000;519
32.568;1000;517
32.569;1000;519
32.57;1000;520
32.571;1000;519
32.572;1000;520
32.573;1000;518
32.574;1000;522
32.575;1000;520
32.576;1000;518
32.577;1000;519
32.578;1000;518
32.579;1000;519
32.58;1000;520
32.581;1000;519
32.582;1000;519
32.583;1000;518
32.584;1000;521
32.585;1000;520
32.586;1000;518
32.587;1000;518
32.588;1000;517
32.589;1000;519
32.59;1000;519
32.591;1000;519
32.592;1000;518
32.593;1000;517
32.594;1000;520
32.595;1000;516
32.596;1000;520
32.597;1000;518
32.598;1000;518
32.599;1000;519
32.6;1000;517
32.601;1000;521
32.602;1000;519
32.603;1000;520
32.604;1000;520
32.605;1000;521
32.606;1000;519
32.607;1000;523
32.608;1000;519
32.609;1000;521
32.61;1000;521
32.611;1000;520
32.612;1000;522
32.613;1000;519
32.614;1000;520
32.615;1000;521
32.616;1000;521
32.617;1000;519
32.618;1000;518
32.619;1000;520
32.62;1000;518
32.621;1000;523
32.622;1000;520
32.623;1000;523
32.624;1000;523
32.625;1000;521
32.626;1000;521
32.627;1000;521
32.628;1000;519
32.629;1000;520
32.63;1000;519
32.631;1000;519
32.632;1000;519
32.633;1000;518
32.634;1000;519
32.635;1000;518
32.636;1000;521
32.637;1000;519
32.638;1000;518
32.639;1000;520
32.64;1000;520
32.641;1000;519
32.642;1000;519
32.643;1000;517
32.644;1000;519
32.645;1000;519
32.646;1000;518
32.647;1000;519
32.648;1000;517
32.649;1000;519
32.65;1000;519
32.651;1000;518
32.652;1000;519
32.653;1000;521
32.654;1000;519
32.655;1000;517
32.656;1000;519
32.657;1000;520
32.658;1000;516
32.659;1000;518
32.66;1000;518
32.661;1000;518
32.662;1000;518
32.663;1000;515
32.664;1000;517
32.665;1000;518
32.666;1000;518
32.667;1000;517
32.668;1000;516
32.669;1000;519
32.67;1000;518
32.671;1000;514
32.672;1000;517
32.673;1000;514
32.674;1000;516
32.675;1000;517
32.676;1000;516
32.677;1000;514
32.678;1000;515
32.679;1000;515
32.68;1000;515
32.681;1000;516
32.682;1000;515
32.683;1000;513
32.684;1000;515
32.685;1000;516
32.686;1000;515
32.687;1000;515
32.688;1000;514
32.689;1000;518
32.69;1000;515
32.691;1000;516
32.692;1000;515
32.693;1000;513
32.694;1000;514
32.695;1000;515
32.696;1000;514
32.697;1000;515
32.698;1000;513
32.699;1000;516
32.7;1000;515
32.701;1000;512
32.702;1000;512
32.703;1000;515
32.704;1000;513
32.705;1000;514
32.706;1000;514
32.707;1000;515
32.708;1000;511
32.709;1000;513
32.71;1000;511
32.711;1000;515
32.712;1000;513
32.713;1000;514
32.714;1000;515
32.715;1000;514
32.716;1000;514
32.717;1000;514
32.718;1000;511
32.719;1000;513
32.72;1000;514
32.721;1000;513
32.722;1000;514
32.723;1000;512
32.724;1000;514
32.725;1000;513
32.726;1000;513
32.727;1000;513
32.728;1000;515
32.729;1000;514
32.73;1000;511
32.731;1000;515
32.732;1000;514
32.733;1000;512
32.734;1000;515
32.735;1000;513
32.736;1000;513
32.737;1000;513
32.738;1000;511
32.739;1000;513
32.74;1000;513
32.741;1000;513
32.742;1000;513
32.743;1000;512
32.744;1000;515
32.745;1000;511
32.746;1000;515
32.747;1000;514
32.748;1000;511
32.749;1000;514
32.75;1000;514
32.751;1000;513
32.752;1000;513
32.753;1000;513
32.754;1000;514
32.755;1000;513
32.756;1000;515
32.757;1000;514
32.758;1000;512
32.759;1000;514
32.76;1000;514
32.761;1000;514
32.762;1000;514
32.763;1000;513
32.764;1000;515
32.765;1000;515
32.766;1000;512
32.767;1000;513
32.768;1000;515
32.769;1000;514
32.77;1000;514
32.771;1000;514
32.772;1000;515
32.773;1000;513
32.774;1000;512
32.775;1000;515
32.776;1000;514
32.777;1000;513
32.778;1000;514
32.779;1000;515
32.78;1000;515
32.781;1000;514
32.782;1000;515
32.783;1000;513
32.784;1000;514
32.785;1000;514
32.786;1000;514
32.787;1000;514
32.788;1000;513
32.789;1000;515
32.79;1000;513
32.791;1000;517
32.792;1000;516
32.793;1000;514
32.794;1000;514
32.795;1000;518
32.796;1000;515
32.797;1000;515
32.798;1000;514
32.799;1000;517
32.8;1000;515
32.801;1000;514
32.802;1000;514
32.803;1000;513
32.804;1000;515
32.805;1000;517
32.806;1000;514
32.807;1000;513
32.808;1000;513
32.809;1000;516
32.81;1000;514
32.811;1000;514
32.812;1000;513
32.813;1000;512
32.814;1000;514
32.815;1000;515
32.816;1000;513
32.817;1000;513
32.818;1000;512
32.819;1000;515
32.82;1000;514
32.821;1000;512
32.822;1000;512
32.823;1000;514
32.824;1000;514
32.825;1000;511
32.826;1000;515
32.827;1000;512
32.828;1000;512
32.829;1000;516
32.83;1000;515
32.831;1000;514
32.832;1000;514
32.833;1000;512
32.834;1000;514
32.835;1000;515
32.836;1000;513
32.837;1000;514
32.838;1000;512
32.839;1000;514
32.84;1000;515
32.841;1000;514
32.842;1000;513
32.843;1000;513
32.844;1000;515
32.845;1000;515
32.846;1000;515
32.847;1000;515
32.848;1000;514
32.849;1000;517
32.85;1000;512
32.851;1000;517
32.852;1000;513
32.853;1000;517
32.854;1000;515
32.855;1000;516
32.856;1000;516
32.857;1000;516
32.858;1000;514
32.859;1000;516
32.86;1000;513
32.861;1000;518
32.862;1000;516
32.863;1000;515
32.864;1000;517
32.865;1000;517
32.866;1000;516
32.867;1000;517
32.868;1000;514
32.869;1000;516
32.87;1000;517
32.871;1000;516
32.872;1000;516
32.873;1000;519
32.874;1000;518
32.875;1000;518
32.876;1000;517
32.877;1000;518
32.878;1000;516
32.879;1000;518
32.88;1000;515
32.881;1000;520
32.882;1000;518
32.883;1000;516
32.884;1000;519
32.885;1000;519
32.886;1000;517
32.887;1000;518
32.888;1000;516
32.889;1000;518
32.89;1000;518
32.891;1000;517
32.892;1000;516
32.893;1000;515
32.894;1000;519
32.895;1000;516
32.896;1000;516
32.897;1000;515
32.898;1000;519
32.899;1000;518
32.9;1000;517
32.901;1000;516
32.902;1000;519
32.903;1000;516
32.904;1000;518
32.905;1000;516
32.906;1000;519
32.907;1000;519
32.908;1000;515
32.909;1000;518
32.91;1000;518
32.911;1000;518
32.912;1000;518
32.913;1000;516
32.914;1000;518
32.915;1000;518
32.916;1000;516
32.917;1000;517
32.918;1000;515
32.919;1000;516
32.92;1000;519
32.921;1000;517
32.922;1000;519
32.923;1000;516
32.924;1000;517
32.925;1000;518
32.926;1000;518
32.927;1000;518
32.928;1000;515
32.929;1000;517
32.93;1000;516
32.931;1000;518
32.932;1000;516
32.933;1000;515
32.934;1000;519
32.935;1000;518
32.936;1000;514
32.937;1000;517
32.938;1000;514
32.939;1000;517
32.94;1000;516
32.941;1000;516
32.942;1000;516
32.943;1000;516
32.944;1000;516
32.945;1000;514
32.946;1000;519
32.947;1000;517
32.948;1000;515
32.949;1000;516
32.95;1000;517
32.951;1000;517
32.952;1000;517
32.953;1000;515
32.954;1000;516
32.955;1000;514
32.956;1000;518
32.957;1000;516
32.958;1000;515
32.959;1000;516
32.96;1000;516
32.961;1000;517
32.962;1000;517
32.963;1000;515
32.964;1000;516
32.965;1000;517
32.966;1000;516
32.967;1000;515
32.968;1000;514
32.969;1000;516
32.97;1000;514
32.971;1000;518
32.972;1000;516
32.973;1000;516
32.974;1000;515
32.975;1000;517
32.976;1000;517
32.977;1000;516
32.978;1000;515
32.979;1000;516
32.98;1000;516
32.981;1000;516
32.982;1000;516
32.983;1000;514
32.984;1000;516
32.985;1000;515
32.986;1000;516
32.987;1000;515
32.988;1000;514
32.989;1000;516
32.99;1000;516
32.991;1000;513
32.992;1000;515
32.993;1000;512
32.994;1000;514
32.995;1000;512
32.996;1000;516
32.997;1000;514
32.998;1000;512
32.999;1000;515
33;1000;514
33.001;1000;513
33.002;1000;513
33.003;1000;511
33.004;1000;513
33.005;1000;513
33.006;1000;515
33.007;1000;513
33.008;1000;512
33.009;1000;515
33.01;1000;513
33.011;1000;510
33.012;1000;514
33.013;1000;511
33.014;1000;513
33.015;1000;515
33.016;1000;513
33.017;1000;512
33.018;1000;514
33.019;1000;513
33.02;1000;513
33.021;1000;513
33.022;1000;514
33.023;1000;511
33.024;1000;514
33.025;1000;513
33.026;1000;513
33.027;1000;514
33.028;1000;511
33.029;1000;514
33.03;1000;514
33.031;1000;513
33.032;1000;514
33.033;1000;515
33.034;1000;516
33.035;1000;512
33.036;1000;516
33.037;1000;515
33.038;1000;512
33.039;1000;515
33.04;1000;515
33.041;1000;515
33.042;1000;514
33.043;1000;513
33.044;1000;516
33.045;1000;511
33.046;1000;516
33.047;1000;515
33.048;1000;513
33.049;1000;516
33.05;1000;516
33.051;1000;514
33.052;1000;516
33.053;1000;514
33.054;1000;516
33.055;1000;516
33.056;1000;515
33.057;1000;515
33.058;1000;513
33.059;1000;516
33.06;1000;516
33.061;1000;516
33.062;1000;516
33.063;1000;515
33.064;1000;518
33.065;1000;517
33.066;1000;514
33.067;1000;517
33.068;1000;514
33.069;1000;516
33.07;1000;516
33.071;1000;516
33.072;1000;515
33.073;1000;516
33.074;1000;519
33.075;1000;517
33.076;1000;518
33.077;1000;518
33.078;1000;516
33.079;1000;518
33.08;1000;519
33.081;1000;518
33.082;1000;519
33.083;1000;518
33.084;1000;520
33.085;1000;519
33.086;1000;517
33.087;1000;518
33.088;1000;520
33.089;1000;519
33.09;1000;519
33.091;1000;519
33.092;1000;521
33.093;1000;518
33.094;1000;519
33.095;1000;521
33.096;1000;521
33.097;1000;520
33.098;1000;521
33.099;1000;522
33.1;1000;523
33.101;1000;523
33.102;1000;523
33.103;1000;521
33.104;1000;523
33.105;1000;524
33.106;1000;524
33.107;1000;523
33.108;1000;522
33.109;1000;523
33.11;1000;525
33.111;1000;524
33.112;1000;527
33.113;1000;524
33.114;1000;524
33.115;1000;529
33.116;1000;526
33.117;1000;527
33.118;1000;527
33.119;1000;527
33.12;1000;528
33.121;1000;528
33.122;1000;528
33.123;1000;527
33.124;1000;529
33.125;1000;529
33.126;1000;530
33.127;1000;530
33.128;1000;528
33.129;1000;532
33.13;1000;529
33.131;1000;529
33.132;1000;531
33.133;1000;529
33.134;1000;531
33.135;1000;529
33.136;1000;533
33.137;1000;531
33.138;1000;530
33.139;1000;533
33.14;1000;532
33.141;1000;532
33.142;1000;532
33.143;1000;530
33.144;1000;532
33.145;1000;533
33.146;1000;533
33.147;1000;532
33.148;1000;532
33.149;1000;536
33.15;1000;534
33.151;1000;534
33.152;1000;534
33.153;1000;533
33.154;1000;534
33.155;1000;535
33.156;1000;534
33.157;1000;535
33.158;1000;533
33.159;1000;537
33.16;1000;536
33.161;1000;533
33.162;1000;532
33.163;1000;532
33.164;1000;534
33.165;1000;535
33.166;1000;533
33.167;1000;536
33.168;1000;533
33.169;1000;535
33.17;1000;536
33.171;1000;535
33.172;1000;534
33.173;1000;531
33.174;1000;534
33.175;1000;534
33.176;1000;534
33.177;1000;533
33.178;1000;532
33.179;1000;535
33.18;1000;534
33.181;1000;531
33.182;1000;534
33.183;1000;530
33.184;1000;531
33.185;1000;532
33.186;1000;532
33.187;1000;531
33.188;1000;530
33.189;1000;531
33.19;1000;531
33.191;1000;529
33.192;1000;532
33.193;1000;529
33.194;1000;530
33.195;1000;531
33.196;1000;531
33.197;1000;530
33.198;1000;527
33.199;1000;529
33.2;1000;530
33.201;1000;528
33.202;1000;530
33.203;1000;527
33.204;1000;529
33.205;1000;530
33.206;1000;529
33.207;1000;528
33.208;1000;526
33.209;1000;527
33.21;1000;527
33.211;1000;527
33.212;1000;526
33.213;1000;524
33.214;1000;525
33.215;1000;527
33.216;1000;525
33.217;1000;525
33.218;1000;524
33.219;1000;525
33.22;1000;526
33.221;1000;525
33.222;1000;524
33.223;1000;526
33.224;1000;524
33.225;1000;522
33.226;1000;525
33.227;1000;524
33.228;1000;521
33.229;1000;523
33.23;1000;524
33.231;1000;523
33.232;1000;522
33.233;1000;520
33.234;1000;520
33.235;1000;524
33.236;1000;520
33.237;1000;520
33.238;1000;520
33.239;1000;520
33.24;1000;520
33.241;1000;520
33.242;1000;519
33.243;1000;517
33.244;1000;519
33.245;1000;519
33.246;1000;517
33.247;1000;519
33.248;1000;516
33.249;1000;518
33.25;1000;518
33.251;1000;518
33.252;1000;516
33.253;1000;518
33.254;1000;519
33.255;1000;516
33.256;1000;516
33.257;1000;515
33.258;1000;513
33.259;1000;515
33.26;1000;515
33.261;1000;514
33.262;1000;515
33.263;1000;513
33.264;1000;515
33.265;1000;515
33.266;1000;512
33.267;1000;511
33.268;1000;511
33.269;1000;513
33.27;1000;512
33.271;1000;513
33.272;1000;512
33.273;1000;510
33.274;1000;513
33.275;1000;510
33.276;1000;513
33.277;1000;511
33.278;1000;510
33.279;1000;512
33.28;1000;512
33.281;1000;511
33.282;1000;511
33.283;1000;509
33.284;1000;511
33.285;1000;511
33.286;1000;511
33.287;1000;510
33.288;1000;509
33.289;1000;511
33.29;1000;511
33.291;1000;510
33.292;1000;510
33.293;1000;512
33.294;1000;512
33.295;1000;509
33.296;1000;510
33.297;1000;512
33.298;1000;508
33.299;1000;510
33.3;1000;511
33.301;1000;510
33.302;1000;509
33.303;1000;508
33.304;1000;510
33.305;1000;510
33.306;1000;510
33.307;1000;510
33.308;1000;508
33.309;1000;511
33.31;1000;510
33.311;1000;507
33.312;1000;510
33.313;1000;507
33.314;1000;510
33.315;1000;510
33.316;1000;509
33.317;1000;508
33.318;1000;507
33.319;1000;508
33.32;1000;510
33.321;1000;507
33.322;1000;510
33.323;1000;507
33.324;1000;509
33.325;1000;510
33.326;1000;510
33.327;1000;510
33.328;1000;508
33.329;1000;508
33.33;1000;512
33.331;1000;510
33.332;1000;510
33.333;1000;508
33.334;1000;511
33.335;1000;511
33.336;1000;511
33.337;1000;510
33.338;1000;509
33.339;1000;509
33.34;1000;513
33.341;1000;511
33.342;1000;511
33.343;1000;510
33.344;1000;511
33.345;1000;512
33.346;1000;512
33.347;1000;511
33.348;1000;511
33.349;1000;512
33.35;1000;512
33.351;1000;512
33.352;1000;513
33.353;1000;511
33.354;1000;512
33.355;1000;514
33.356;1000;513
33.357;1000;515
33.358;1000;514
33.359;1000;514
33.36;1000;515
33.361;1000;515
33.362;1000;514
33.363;1000;513
33.364;1000;512
33.365;1000;515
33.366;1000;515
33.367;1000;515
33.368;1000;514
33.369;1000;515
33.37;1000;516
33.371;1000;514
33.372;1000;518
33.373;1000;515
33.374;1000;516
33.375;1000;517
33.376;1000;516
33.377;1000;515
33.378;1000;513
33.379;1000;516
33.38;1000;516
33.381;1000;517
33.382;1000;516
33.383;1000;515
33.384;1000;518
33.385;1000;516
33.386;1000;514
33.387;1000;517
33.388;1000;515
33.389;1000;516
33.39;1000;514
33.391;1000;518
33.392;1000;517
33.393;1000;516
33.394;1000;517
33.395;1000;517
33.396;1000;518
33.397;1000;517
33.398;1000;515
33.399;1000;517
33.4;1000;518
33.401;1000;517
33.402;1000;518
33.403;1000;516
33.404;1000;519
33.405;1000;515
33.406;1000;519
33.407;1000;516
33.408;1000;515
33.409;1000;517
33.41;1000;518
33.411;1000;518
33.412;1000;517
33.413;1000;516
33.414;1000;518
33.415;1000;515
33.416;1000;520
33.417;1000;517
33.418;1000;516
33.419;1000;519
33.42;1000;519
33.421;1000;518
33.422;1000;517
33.423;1000;517
33.424;1000;519
33.425;1000;520
33.426;1000;517
33.427;1000;520
33.428;1000;517
33.429;1000;519
33.43;1000;520
33.431;1000;519
33.432;1000;518
33.433;1000;517
33.434;1000;519
33.435;1000;519
33.436;1000;519
33.437;1000;518
33.438;1000;516
33.439;1000;519
33.44;1000;518
33.441;1000;518
33.442;1000;518
33.443;1000;516
33.444;1000;518
33.445;1000;519
33.446;1000;518
33.447;1000;517
33.448;1000;515
33.449;1000;519
33.45;1000;517
33.451;1000;517
33.452;1000;517
33.453;1000;516
33.454;1000;518
33.455;1000;517
33.456;1000;516
33.457;1000;515
33.458;1000;515
33.459;1000;518
33.46;1000;516
33.461;1000;514
33.462;1000;514
33.463;1000;514
33.464;1000;515
33.465;1000;514
33.466;1000;518
33.467;1000;514
33.468;1000;515
33.469;1000;519
33.47;1000;514
33.471;1000;518
33.472;1000;516
33.473;1000;514
33.474;1000;517
33.475;1000;517
33.476;1000;516
33.477;1000;515
33.478;1000;514
33.479;1000;514
33.48;1000;517
33.481;1000;517
33.482;1000;516
33.483;1000;514
33.484;1000;516
33.485;1000;517
33.486;1000;517
33.487;1000;516
33.488;1000;514
33.489;1000;516
33.49;1000;516
33.491;1000;516
33.492;1000;516
33.493;1000;515
33.494;1000;515
33.495;1000;518
33.496;1000;518
33.497;1000;516
33.498;1000;516
33.499;1000;519
33.5;1000;517
33.501;1000;518
33.502;1000;517
33.503;1000;515
33.504;1000;516
33.505;1000;517
33.506;1000;516
33.507;1000;515
33.508;1000;515
33.509;1000;518
33.51;1000;518
33.511;1000;515
33.512;1000;514
33.513;1000;516
33.514;1000;516
33.515;1000;516
33.516;1000;514
33.517;1000;516
33.518;1000;513
33.519;1000;515
33.52;1000;516
33.521;1000;514
33.522;1000;517
33.523;1000;514
33.524;1000;515
33.525;1000;515
33.526;1000;515
33.527;1000;515
33.528;1000;513
33.529;1000;515
33.53;1000;515
33.531;1000;514
33.532;1000;517
33.533;1000;513
33.534;1000;517
33.535;1000;515
33.536;1000;515
33.537;1000;514
33.538;1000;513
33.539;1000;515
33.54;1000;515
33.541;1000;515
33.542;1000;515
33.543;1000;513
33.544;1000;513
33.545;1000;516
33.546;1000;514
33.547;1000;516
33.548;1000;514
33.549;1000;515
33.55;1000;517
33.551;1000;516
33.552;1000;514
33.553;1000;514
33.554;1000;515
33.555;1000;515
33.556;1000;515
33.557;1000;515
33.558;1000;514
33.559;1000;515
33.56;1000;516
33.561;1000;515
33.562;1000;515
33.563;1000;515
33.564;1000;516
33.565;1000;515
33.566;1000;513
33.567;1000;513
33.568;1000;512
33.569;1000;514
33.57;1000;514
33.571;1000;513
33.572;1000;515
33.573;1000;512
33.574;1000;514
33.575;1000;514
33.576;1000;513
33.577;1000;512
33.578;1000;511
33.579;1000;513
33.58;1000;513
33.581;1000;513
33.582;1000;513
33.583;1000;512
33.584;1000;515
33.585;1000;514
33.586;1000;511
33.587;1000;514
33.588;1000;511
33.589;1000;513
33.59;1000;514
33.591;1000;512
33.592;1000;513
33.593;1000;511
33.594;1000;513
33.595;1000;513
33.596;1000;513
33.597;1000;512
33.598;1000;511
33.599;1000;511
33.6;1000;515
33.601;1000;514
33.602;1000;513
33.603;1000;512
33.604;1000;514
33.605;1000;515
33.606;1000;513
33.607;1000;515
33.608;1000;513
33.609;1000;514
33.61;1000;515
33.611;1000;515
33.612;1000;514
33.613;1000;513
33.614;1000;515
33.615;1000;515
33.616;1000;514
33.617;1000;514
33.618;1000;514
33.619;1000;518
